user_id,event_ts,event_type,event_date
1988,2025-06-26 22:05:00,view,2025-06-26
1988,2025-06-26 04:09:00,view,2025-06-26
1988,2025-06-26 10:18:00,view,2025-06-26
1988,2025-06-26 15:42:00,add_to_cart,2025-06-26
1990,2025-12-29 06:28:00,view,2025-12-29
1990,2025-12-29 13:42:00,view,2025-12-29
1990,2025-12-29 15:01:00,view,2025-12-29
1990,2025-12-29 19:40:00,add_to_cart,2025-12-29
1990,2025-12-04 20:47:00,view,2025-12-04
1990,2025-12-04 06:11:00,view,2025-12-04
1990,2025-12-04 20:30:00,view,2025-12-04
1990,2025-12-04 19:09:00,view,2025-12-04
1990,2025-12-04 11:40:00,view,2025-12-04
1990,2025-12-04 01:47:00,add_to_cart,2025-12-04
1990,2025-12-30 23:32:00,view,2025-12-30
1990,2025-12-30 07:44:00,view,2025-12-30
1990,2025-12-30 23:53:00,view,2025-12-30
1990,2025-12-30 00:25:00,view,2025-12-30
1990,2025-12-30 19:21:00,view,2025-12-30
1990,2025-12-30 22:20:00,view,2025-12-30
1990,2025-12-30 15:39:00,view,2025-12-30
1990,2025-12-30 22:21:00,view,2025-12-30
1990,2025-12-30 16:06:00,view,2025-12-30
1990,2025-12-11 09:47:00,view,2025-12-11
1990,2025-12-11 17:52:00,view,2025-12-11
1990,2025-12-11 09:06:00,view,2025-12-11
1990,2025-12-25 01:49:00,view,2025-12-25
1990,2025-12-25 02:35:00,view,2025-12-25
1990,2025-12-25 00:31:00,view,2025-12-25
1990,2025-12-25 15:22:00,add_to_cart,2025-12-25
1991,2025-11-18 13:03:00,view,2025-11-18
1991,2025-10-01 12:39:00,view,2025-10-01
1991,2025-10-01 22:56:00,view,2025-10-01
1991,2025-10-01 04:58:00,add_to_cart,2025-10-01
1991,2025-11-01 13:45:00,view,2025-11-01
1991,2025-11-01 06:47:00,view,2025-11-01
1992,2025-10-07 15:59:00,view,2025-10-07
1992,2025-10-07 04:29:00,view,2025-10-07
1992,2025-10-07 20:41:00,view,2025-10-07
1992,2025-10-07 07:02:00,view,2025-10-07
1992,2025-10-07 00:46:00,view,2025-10-07
1992,2025-10-07 16:00:00,view,2025-10-07
1992,2025-10-07 05:18:00,view,2025-10-07
1992,2025-10-07 22:48:00,view,2025-10-07
1992,2025-10-10 00:05:00,view,2025-10-10
1992,2025-10-10 04:07:00,view,2025-10-10
1992,2025-10-14 19:31:00,view,2025-10-14
1992,2025-10-20 09:35:00,view,2025-10-20
1992,2025-10-20 05:11:00,add_to_cart,2025-10-20
1992,2025-11-01 03:54:00,view,2025-11-01
1992,2025-11-01 21:44:00,view,2025-11-01
1992,2025-11-01 20:01:00,view,2025-11-01
1992,2025-11-01 02:32:00,view,2025-11-01
1992,2025-11-01 00:59:00,view,2025-11-01
1992,2025-11-01 04:59:00,view,2025-11-01
1992,2025-11-01 17:37:00,add_to_cart,2025-11-01
1992,2025-10-08 07:43:00,view,2025-10-08
1993,2025-05-02 00:03:00,view,2025-05-02
1993,2025-05-02 04:11:00,view,2025-05-02
1993,2025-05-02 20:34:00,view,2025-05-02
1993,2025-05-02 14:58:00,view,2025-05-02
1993,2025-05-02 20:21:00,view,2025-05-02
1994,2025-12-26 14:28:00,view,2025-12-26
1994,2025-12-26 17:36:00,view,2025-12-26
1994,2025-12-26 01:25:00,view,2025-12-26
1994,2025-12-23 05:15:00,view,2025-12-23
1994,2025-12-23 20:15:00,view,2025-12-23
1994,2025-12-23 16:52:00,view,2025-12-23
1995,2025-07-23 02:30:00,view,2025-07-23
1995,2025-07-23 03:15:00,view,2025-07-23
1995,2025-07-23 23:45:00,view,2025-07-23
1995,2025-07-23 10:08:00,add_to_cart,2025-07-23
1995,2025-11-21 22:11:00,view,2025-11-21
1995,2025-11-21 10:53:00,view,2025-11-21
1995,2025-11-21 09:45:00,view,2025-11-21
1995,2025-11-21 07:06:00,view,2025-11-21
1995,2025-11-21 22:40:00,view,2025-11-21
1995,2025-11-21 19:49:00,view,2025-11-21
1995,2025-11-21 07:10:00,view,2025-11-21
1995,2025-11-21 16:03:00,view,2025-11-21
1996,2025-09-20 14:00:00,view,2025-09-20
1996,2025-09-20 02:28:00,view,2025-09-20
1996,2025-09-20 08:48:00,view,2025-09-20
1996,2025-07-15 07:15:00,view,2025-07-15
1996,2025-07-15 03:20:00,view,2025-07-15
1996,2025-07-15 06:14:00,view,2025-07-15
1997,2025-10-10 10:14:00,view,2025-10-10
1997,2025-10-10 05:24:00,view,2025-10-10
1997,2025-10-10 02:44:00,view,2025-10-10
1997,2025-10-10 18:56:00,view,2025-10-10
1997,2025-12-02 12:08:00,view,2025-12-02
1997,2025-12-02 20:41:00,view,2025-12-02
1997,2025-12-02 22:57:00,view,2025-12-02
1997,2025-12-02 18:02:00,view,2025-12-02
1997,2025-12-02 02:50:00,view,2025-12-02
1997,2025-12-02 23:45:00,view,2025-12-02
1997,2025-12-02 17:21:00,add_to_cart,2025-12-02
1997,2025-10-14 17:51:00,view,2025-10-14
1997,2025-10-14 11:15:00,view,2025-10-14
1997,2025-10-14 03:39:00,view,2025-10-14
1997,2025-10-14 20:32:00,view,2025-10-14
1997,2025-11-07 11:26:00,view,2025-11-07
1997,2025-11-07 23:25:00,view,2025-11-07
1997,2025-11-07 12:19:00,add_to_cart,2025-11-07
1998,2025-09-20 23:00:00,view,2025-09-20
1998,2025-09-20 02:06:00,view,2025-09-20
1998,2025-09-20 06:13:00,view,2025-09-20
1998,2025-09-20 15:10:00,view,2025-09-20
1998,2025-09-20 01:06:00,add_to_cart,2025-09-20
1998,2025-10-12 01:40:00,view,2025-10-12
1998,2025-10-12 13:02:00,view,2025-10-12
1998,2025-12-26 04:57:00,view,2025-12-26
1998,2025-12-26 13:48:00,view,2025-12-26
1998,2025-12-26 20:33:00,view,2025-12-26
1998,2025-12-26 14:17:00,view,2025-12-26
1998,2025-12-26 17:57:00,view,2025-12-26
1998,2025-12-26 23:58:00,add_to_cart,2025-12-26
1998,2025-11-12 06:31:00,view,2025-11-12
1998,2025-11-12 08:48:00,view,2025-11-12
1998,2025-11-12 18:39:00,view,2025-11-12
1998,2025-11-12 20:44:00,add_to_cart,2025-11-12
1998,2025-09-04 12:36:00,view,2025-09-04
1998,2025-09-04 14:00:00,add_to_cart,2025-09-04
1999,2025-05-12 03:26:00,view,2025-05-12
1999,2025-05-12 23:00:00,view,2025-05-12
1999,2025-05-12 04:34:00,view,2025-05-12
1999,2025-05-12 01:05:00,view,2025-05-12
1999,2025-05-12 14:47:00,view,2025-05-12
1999,2025-05-12 09:56:00,add_to_cart,2025-05-12
2000,2025-06-07 05:12:00,view,2025-06-07
2000,2025-06-07 22:02:00,view,2025-06-07
2000,2025-06-07 17:28:00,view,2025-06-07
2000,2025-06-07 01:19:00,view,2025-06-07
2000,2025-06-07 19:37:00,view,2025-06-07
2000,2025-06-07 05:46:00,view,2025-06-07
2000,2025-04-25 12:59:00,view,2025-04-25
2000,2025-09-22 22:00:00,view,2025-09-22
2000,2025-09-22 20:49:00,view,2025-09-22
2000,2025-09-22 06:53:00,add_to_cart,2025-09-22
2000,2025-04-26 21:11:00,view,2025-04-26
2000,2025-04-26 11:41:00,view,2025-04-26
2001,2025-07-08 13:17:00,view,2025-07-08
2001,2025-07-08 16:20:00,view,2025-07-08
2001,2025-07-24 12:17:00,view,2025-07-24
2001,2025-07-24 23:48:00,view,2025-07-24
2001,2025-07-24 02:34:00,add_to_cart,2025-07-24
2001,2025-06-20 05:16:00,view,2025-06-20
2001,2025-06-20 13:16:00,view,2025-06-20
2001,2025-06-20 19:11:00,view,2025-06-20
2001,2025-06-20 18:05:00,view,2025-06-20
2001,2025-06-20 07:46:00,view,2025-06-20
2003,2025-11-09 12:18:00,view,2025-11-09
2003,2025-11-09 10:30:00,view,2025-11-09
2003,2025-11-09 20:47:00,view,2025-11-09
2003,2025-11-09 19:14:00,view,2025-11-09
2003,2025-11-09 15:45:00,view,2025-11-09
2004,2025-09-21 15:36:00,view,2025-09-21
2004,2025-09-21 15:44:00,view,2025-09-21
2004,2025-09-21 19:38:00,add_to_cart,2025-09-21
2004,2025-08-25 22:57:00,view,2025-08-25
2004,2025-08-25 13:27:00,view,2025-08-25
2004,2025-08-25 19:45:00,view,2025-08-25
2004,2025-08-25 06:36:00,add_to_cart,2025-08-25
2005,2025-12-29 12:54:00,view,2025-12-29
2005,2025-12-29 00:34:00,view,2025-12-29
2005,2025-10-30 07:45:00,view,2025-10-30
2005,2025-10-30 02:49:00,view,2025-10-30
2005,2025-10-30 13:05:00,view,2025-10-30
2005,2025-10-13 04:24:00,view,2025-10-13
2005,2025-10-13 03:50:00,view,2025-10-13
2005,2025-10-13 20:54:00,view,2025-10-13
2006,2025-11-27 09:33:00,view,2025-11-27
2006,2025-11-27 19:21:00,view,2025-11-27
2006,2025-11-27 20:01:00,view,2025-11-27
2006,2025-11-27 02:10:00,add_to_cart,2025-11-27
2006,2025-11-26 12:05:00,view,2025-11-26
2006,2025-11-26 02:36:00,view,2025-11-26
2006,2025-11-26 08:32:00,view,2025-11-26
2007,2025-05-28 14:57:00,view,2025-05-28
2007,2025-05-28 01:20:00,view,2025-05-28
2007,2025-05-28 10:02:00,view,2025-05-28
2007,2025-05-28 01:11:00,view,2025-05-28
2007,2025-07-01 08:39:00,view,2025-07-01
2007,2025-07-01 21:34:00,add_to_cart,2025-07-01
2008,2025-08-29 18:55:00,view,2025-08-29
2008,2025-08-29 09:48:00,view,2025-08-29
2008,2025-08-29 09:11:00,view,2025-08-29
2008,2025-08-29 11:38:00,view,2025-08-29
2008,2025-08-29 20:00:00,view,2025-08-29
2008,2025-08-29 04:05:00,view,2025-08-29
2008,2025-08-29 19:59:00,view,2025-08-29
2010,2025-07-29 08:55:00,view,2025-07-29
2010,2025-07-29 21:52:00,view,2025-07-29
2010,2025-07-29 04:00:00,view,2025-07-29
2010,2025-07-29 00:16:00,view,2025-07-29
2010,2025-07-29 18:49:00,view,2025-07-29
2010,2025-07-27 01:47:00,view,2025-07-27
2010,2025-07-27 10:03:00,view,2025-07-27
2010,2025-07-27 14:53:00,view,2025-07-27
2010,2025-07-27 23:13:00,view,2025-07-27
2010,2025-07-27 19:14:00,add_to_cart,2025-07-27
2010,2025-08-14 10:59:00,view,2025-08-14
2010,2025-08-14 17:56:00,view,2025-08-14
2010,2025-08-14 17:12:00,view,2025-08-14
2010,2025-08-14 13:59:00,view,2025-08-14
2012,2025-11-12 12:42:00,view,2025-11-12
2012,2025-11-12 22:29:00,view,2025-11-12
2012,2025-11-12 23:07:00,view,2025-11-12
2012,2025-10-07 13:53:00,view,2025-10-07
2012,2025-10-07 03:49:00,view,2025-10-07
2012,2025-10-07 11:13:00,view,2025-10-07
2012,2025-11-05 00:39:00,view,2025-11-05
2012,2025-11-05 12:29:00,view,2025-11-05
2012,2025-11-05 12:22:00,view,2025-11-05
2012,2025-11-05 10:49:00,view,2025-11-05
2012,2025-11-05 01:00:00,add_to_cart,2025-11-05
2013,2025-09-07 11:24:00,view,2025-09-07
2013,2025-09-07 07:52:00,add_to_cart,2025-09-07
2013,2025-10-02 07:28:00,view,2025-10-02
2013,2025-10-02 19:16:00,view,2025-10-02
2013,2025-10-02 02:25:00,view,2025-10-02
2013,2025-10-02 22:47:00,view,2025-10-02
2013,2025-10-02 19:25:00,view,2025-10-02
2013,2025-10-02 23:56:00,view,2025-10-02
2014,2025-08-07 14:15:00,view,2025-08-07
2014,2025-08-07 18:45:00,view,2025-08-07
2014,2025-08-07 00:57:00,view,2025-08-07
2014,2025-08-07 07:16:00,view,2025-08-07
2014,2025-08-07 22:03:00,view,2025-08-07
2015,2025-11-08 01:42:00,view,2025-11-08
2016,2025-12-18 01:05:00,view,2025-12-18
2016,2025-12-18 07:57:00,view,2025-12-18
2016,2025-12-18 09:04:00,view,2025-12-18
2016,2025-12-18 14:43:00,view,2025-12-18
2016,2025-12-18 19:43:00,view,2025-12-18
2016,2025-12-18 07:32:00,add_to_cart,2025-12-18
2016,2025-12-21 02:43:00,view,2025-12-21
2016,2025-12-21 22:26:00,add_to_cart,2025-12-21
2016,2025-12-18 14:13:00,view,2025-12-18
2016,2025-12-18 13:31:00,view,2025-12-18
2016,2025-12-18 15:16:00,view,2025-12-18
2016,2025-12-18 13:02:00,view,2025-12-18
2016,2025-12-18 01:41:00,view,2025-12-18
2016,2025-12-18 07:41:00,view,2025-12-18
2016,2025-12-18 18:16:00,add_to_cart,2025-12-18
2017,2025-05-27 20:50:00,view,2025-05-27
2017,2025-05-27 03:13:00,view,2025-05-27
2017,2025-05-27 04:42:00,view,2025-05-27
2017,2025-05-27 23:00:00,add_to_cart,2025-05-27
2017,2025-05-17 08:38:00,view,2025-05-17
2017,2025-05-17 12:55:00,view,2025-05-17
2017,2025-05-17 09:33:00,add_to_cart,2025-05-17
2017,2025-06-08 12:11:00,view,2025-06-08
2017,2025-06-08 19:19:00,view,2025-06-08
2017,2025-06-08 03:40:00,view,2025-06-08
2017,2025-06-08 15:03:00,view,2025-06-08
2018,2025-08-15 22:15:00,view,2025-08-15
2018,2025-08-15 02:04:00,view,2025-08-15
2018,2025-08-15 12:14:00,view,2025-08-15
2018,2025-08-15 09:04:00,view,2025-08-15
2018,2025-08-15 12:09:00,add_to_cart,2025-08-15
2018,2025-06-18 17:49:00,view,2025-06-18
2018,2025-06-18 18:37:00,view,2025-06-18
2018,2025-06-18 08:16:00,view,2025-06-18
2018,2025-06-18 02:54:00,add_to_cart,2025-06-18
2020,2025-09-08 06:10:00,view,2025-09-08
2020,2025-09-08 13:25:00,view,2025-09-08
2020,2025-09-08 23:57:00,view,2025-09-08
2020,2025-09-08 14:11:00,view,2025-09-08
2020,2025-09-08 00:01:00,add_to_cart,2025-09-08
2020,2025-08-28 10:43:00,view,2025-08-28
2020,2025-08-28 02:33:00,view,2025-08-28
2020,2025-08-28 03:04:00,add_to_cart,2025-08-28
2021,2025-06-23 10:40:00,view,2025-06-23
2021,2025-06-23 20:12:00,view,2025-06-23
2021,2025-06-23 21:51:00,view,2025-06-23
2021,2025-06-23 16:54:00,add_to_cart,2025-06-23
2022,2025-06-17 18:57:00,view,2025-06-17
2022,2025-06-17 19:09:00,view,2025-06-17
2022,2025-05-30 17:32:00,view,2025-05-30
2022,2025-05-30 17:45:00,view,2025-05-30
2022,2025-05-30 07:01:00,view,2025-05-30
2022,2025-05-30 00:59:00,view,2025-05-30
2022,2025-05-30 13:04:00,view,2025-05-30
2022,2025-05-30 12:57:00,view,2025-05-30
2022,2025-05-30 02:05:00,add_to_cart,2025-05-30
2022,2025-07-30 09:24:00,view,2025-07-30
2022,2025-07-30 02:28:00,view,2025-07-30
2022,2025-07-26 23:57:00,view,2025-07-26
2022,2025-07-26 19:12:00,view,2025-07-26
2022,2025-06-19 04:24:00,view,2025-06-19
2022,2025-06-19 23:49:00,view,2025-06-19
2022,2025-06-19 03:47:00,view,2025-06-19
2023,2025-10-18 21:29:00,view,2025-10-18
2023,2025-10-18 10:44:00,view,2025-10-18
2023,2025-10-27 17:49:00,view,2025-10-27
2023,2025-10-27 05:57:00,view,2025-10-27
2023,2025-10-27 00:53:00,view,2025-10-27
2023,2025-09-22 17:14:00,view,2025-09-22
2023,2025-09-22 07:24:00,view,2025-09-22
2023,2025-11-06 01:07:00,view,2025-11-06
2023,2025-11-06 00:53:00,view,2025-11-06
2023,2025-10-21 21:51:00,view,2025-10-21
2023,2025-10-21 18:50:00,view,2025-10-21
2023,2025-10-21 18:33:00,view,2025-10-21
2023,2025-10-21 18:39:00,view,2025-10-21
2023,2025-10-21 00:51:00,view,2025-10-21
2023,2025-10-28 05:54:00,view,2025-10-28
2023,2025-10-28 21:33:00,view,2025-10-28
2023,2025-10-28 21:51:00,add_to_cart,2025-10-28
2025,2025-07-17 14:58:00,view,2025-07-17
2026,2025-06-25 06:48:00,view,2025-06-25
2026,2025-06-25 01:47:00,view,2025-06-25
2026,2025-06-25 08:15:00,add_to_cart,2025-06-25
2026,2025-06-21 06:11:00,view,2025-06-21
2026,2025-06-21 21:11:00,view,2025-06-21
2026,2025-06-21 17:18:00,view,2025-06-21
2026,2025-06-21 22:24:00,view,2025-06-21
2026,2025-06-21 15:40:00,add_to_cart,2025-06-21
2027,2025-04-09 06:33:00,view,2025-04-09
2027,2025-04-09 10:45:00,view,2025-04-09
2027,2025-04-09 10:07:00,view,2025-04-09
2028,2025-07-06 08:30:00,view,2025-07-06
2028,2025-07-06 20:01:00,view,2025-07-06
2028,2025-07-06 09:06:00,add_to_cart,2025-07-06
2028,2025-03-24 11:02:00,view,2025-03-24
2028,2025-03-24 01:51:00,view,2025-03-24
2028,2025-03-24 14:56:00,view,2025-03-24
2028,2025-03-24 14:35:00,view,2025-03-24
2028,2025-03-24 00:46:00,view,2025-03-24
2028,2025-03-24 09:09:00,view,2025-03-24
2028,2025-03-24 23:33:00,view,2025-03-24
2028,2025-03-24 13:07:00,add_to_cart,2025-03-24
2028,2025-02-22 01:04:00,view,2025-02-22
2028,2025-02-22 11:49:00,view,2025-02-22
2028,2025-02-22 09:26:00,view,2025-02-22
2028,2025-02-22 04:24:00,view,2025-02-22
2028,2025-02-22 11:13:00,view,2025-02-22
2028,2025-02-22 01:10:00,view,2025-02-22
2028,2025-02-20 21:15:00,view,2025-02-20
2028,2025-02-20 09:34:00,view,2025-02-20
2028,2025-02-20 23:12:00,view,2025-02-20
2028,2025-02-20 04:09:00,view,2025-02-20
2028,2025-02-20 07:22:00,view,2025-02-20
2028,2025-02-20 06:33:00,add_to_cart,2025-02-20
2029,2025-12-14 11:09:00,view,2025-12-14
2029,2025-12-14 01:32:00,view,2025-12-14
2029,2025-12-08 16:28:00,view,2025-12-08
2029,2025-12-08 13:57:00,view,2025-12-08
2029,2025-12-08 20:40:00,view,2025-12-08
2029,2025-12-08 01:10:00,view,2025-12-08
2029,2025-12-08 12:57:00,add_to_cart,2025-12-08
2029,2025-11-04 12:10:00,view,2025-11-04
2029,2025-11-04 13:03:00,view,2025-11-04
2029,2025-11-04 19:26:00,view,2025-11-04
2029,2025-11-04 11:30:00,view,2025-11-04
2029,2025-11-04 05:12:00,view,2025-11-04
2029,2025-11-04 08:03:00,view,2025-11-04
2030,2025-04-24 01:23:00,view,2025-04-24
2030,2025-04-24 22:55:00,view,2025-04-24
2030,2025-04-24 16:26:00,view,2025-04-24
2030,2025-04-24 17:15:00,view,2025-04-24
2030,2025-04-24 05:43:00,view,2025-04-24
2030,2025-02-21 19:35:00,view,2025-02-21
2030,2025-02-21 01:50:00,view,2025-02-21
2030,2025-02-21 22:44:00,view,2025-02-21
2030,2025-02-21 11:46:00,add_to_cart,2025-02-21
2030,2025-04-21 16:14:00,view,2025-04-21
2030,2025-04-21 03:03:00,view,2025-04-21
2031,2025-05-28 03:07:00,view,2025-05-28
2031,2025-05-28 03:06:00,view,2025-05-28
2031,2025-05-28 14:24:00,view,2025-05-28
2031,2025-05-28 10:36:00,view,2025-05-28
2031,2025-05-28 18:29:00,add_to_cart,2025-05-28
2031,2025-07-08 19:57:00,view,2025-07-08
2031,2025-07-08 20:51:00,view,2025-07-08
2031,2025-07-08 03:42:00,view,2025-07-08
2031,2025-07-08 20:31:00,view,2025-07-08
2031,2025-07-08 10:31:00,view,2025-07-08
2032,2025-11-09 18:49:00,view,2025-11-09
2032,2025-09-28 00:09:00,view,2025-09-28
2032,2025-09-28 14:43:00,view,2025-09-28
2032,2025-09-28 13:06:00,view,2025-09-28
2033,2025-02-28 14:53:00,view,2025-02-28
2033,2025-02-28 05:17:00,view,2025-02-28
2033,2025-02-28 03:20:00,view,2025-02-28
2033,2025-02-28 09:13:00,view,2025-02-28
2033,2025-02-28 04:53:00,view,2025-02-28
2033,2025-02-28 13:17:00,view,2025-02-28
2033,2025-03-26 12:02:00,view,2025-03-26
2033,2025-03-26 09:43:00,view,2025-03-26
2033,2025-05-19 20:38:00,view,2025-05-19
2033,2025-05-19 11:03:00,view,2025-05-19
2033,2025-05-19 06:17:00,view,2025-05-19
2033,2025-05-19 15:54:00,view,2025-05-19
2033,2025-05-19 17:31:00,view,2025-05-19
2034,2025-11-09 05:47:00,view,2025-11-09
2034,2025-11-09 01:29:00,view,2025-11-09
2034,2025-11-09 11:00:00,view,2025-11-09
2034,2025-11-09 22:48:00,view,2025-11-09
2034,2025-11-09 17:39:00,view,2025-11-09
2034,2025-11-09 05:50:00,view,2025-11-09
2035,2025-11-20 17:43:00,view,2025-11-20
2035,2025-11-20 08:05:00,view,2025-11-20
2035,2025-11-20 05:01:00,view,2025-11-20
2035,2025-11-20 06:32:00,add_to_cart,2025-11-20
2035,2025-10-10 13:47:00,view,2025-10-10
2035,2025-10-10 15:25:00,view,2025-10-10
2035,2025-10-10 03:08:00,view,2025-10-10
2035,2025-10-10 11:53:00,view,2025-10-10
2035,2025-10-10 03:44:00,add_to_cart,2025-10-10
2036,2025-09-19 15:52:00,view,2025-09-19
2036,2025-09-19 08:58:00,add_to_cart,2025-09-19
2036,2025-09-26 09:53:00,view,2025-09-26
2036,2025-09-26 23:09:00,view,2025-09-26
2036,2025-09-26 08:11:00,view,2025-09-26
2036,2025-09-26 06:04:00,add_to_cart,2025-09-26
2036,2025-10-03 22:40:00,view,2025-10-03
2036,2025-10-03 02:46:00,view,2025-10-03
2036,2025-10-03 13:01:00,view,2025-10-03
2036,2025-10-03 17:23:00,view,2025-10-03
2036,2025-10-03 00:21:00,add_to_cart,2025-10-03
2036,2025-10-20 05:01:00,view,2025-10-20
2036,2025-10-20 12:07:00,view,2025-10-20
2036,2025-10-20 14:43:00,view,2025-10-20
2036,2025-10-20 16:56:00,view,2025-10-20
2036,2025-10-20 10:17:00,view,2025-10-20
2036,2025-10-20 12:54:00,view,2025-10-20
2036,2025-10-20 19:01:00,add_to_cart,2025-10-20
2037,2025-05-26 06:42:00,view,2025-05-26
2037,2025-05-26 07:41:00,view,2025-05-26
2037,2025-06-06 10:54:00,view,2025-06-06
2037,2025-06-06 18:07:00,view,2025-06-06
2037,2025-06-06 01:08:00,view,2025-06-06
2037,2025-06-06 09:40:00,add_to_cart,2025-06-06
2037,2025-05-18 11:46:00,view,2025-05-18
2037,2025-05-18 15:06:00,view,2025-05-18
2037,2025-05-18 08:19:00,view,2025-05-18
2037,2025-05-18 15:10:00,view,2025-05-18
2037,2025-05-18 15:08:00,view,2025-05-18
2037,2025-05-18 15:33:00,view,2025-05-18
2037,2025-05-18 01:03:00,add_to_cart,2025-05-18
2039,2025-12-02 09:54:00,view,2025-12-02
2039,2025-12-02 02:40:00,view,2025-12-02
2039,2025-12-02 11:19:00,add_to_cart,2025-12-02
2039,2025-12-14 09:23:00,view,2025-12-14
2039,2025-12-14 23:02:00,view,2025-12-14
2039,2025-12-14 04:40:00,add_to_cart,2025-12-14
2039,2025-12-04 05:51:00,view,2025-12-04
2039,2025-12-04 23:15:00,view,2025-12-04
2039,2025-12-04 04:47:00,view,2025-12-04
2040,2025-05-26 20:20:00,view,2025-05-26
2040,2025-05-26 05:01:00,view,2025-05-26
2040,2025-05-26 10:41:00,add_to_cart,2025-05-26
2041,2025-12-04 09:47:00,view,2025-12-04
2041,2025-12-04 22:23:00,view,2025-12-04
2041,2025-12-04 07:49:00,view,2025-12-04
2041,2025-12-04 04:45:00,view,2025-12-04
2041,2025-12-04 00:13:00,view,2025-12-04
2041,2025-12-04 12:54:00,add_to_cart,2025-12-04
2041,2025-11-05 12:30:00,view,2025-11-05
2041,2025-11-05 05:55:00,view,2025-11-05
2041,2025-11-05 04:39:00,add_to_cart,2025-11-05
2042,2025-03-19 17:37:00,view,2025-03-19
2042,2025-03-19 09:44:00,view,2025-03-19
2042,2025-03-19 18:37:00,view,2025-03-19
2042,2025-03-31 08:58:00,view,2025-03-31
2042,2025-03-31 14:18:00,view,2025-03-31
2042,2025-03-31 06:31:00,view,2025-03-31
2042,2025-03-31 11:40:00,view,2025-03-31
2042,2025-03-31 01:21:00,view,2025-03-31
2042,2025-03-31 13:49:00,view,2025-03-31
2042,2025-03-31 17:40:00,add_to_cart,2025-03-31
2043,2025-06-11 21:09:00,view,2025-06-11
2043,2025-06-11 12:16:00,view,2025-06-11
2043,2025-06-11 19:27:00,view,2025-06-11
2043,2025-06-11 02:08:00,view,2025-06-11
2043,2025-06-11 01:14:00,add_to_cart,2025-06-11
2044,2025-10-23 09:45:00,view,2025-10-23
2044,2025-10-23 22:12:00,view,2025-10-23
2044,2025-10-21 23:11:00,view,2025-10-21
2044,2025-10-21 15:55:00,view,2025-10-21
2044,2025-10-29 04:14:00,view,2025-10-29
2044,2025-10-29 13:33:00,view,2025-10-29
2044,2025-10-29 03:25:00,view,2025-10-29
2045,2025-12-30 14:40:00,view,2025-12-30
2045,2025-12-30 21:45:00,view,2025-12-30
2045,2025-12-26 22:37:00,view,2025-12-26
2045,2025-12-26 11:00:00,add_to_cart,2025-12-26
2045,2025-12-22 22:39:00,view,2025-12-22
2045,2025-12-22 00:17:00,view,2025-12-22
2045,2025-12-22 06:34:00,view,2025-12-22
2045,2025-12-22 01:52:00,view,2025-12-22
2045,2025-12-22 09:50:00,add_to_cart,2025-12-22
2045,2025-12-18 13:20:00,view,2025-12-18
2045,2025-12-18 06:13:00,view,2025-12-18
2045,2025-12-18 20:29:00,view,2025-12-18
2046,2025-12-16 00:26:00,view,2025-12-16
2046,2025-12-16 19:08:00,view,2025-12-16
2046,2025-12-16 15:09:00,view,2025-12-16
2046,2025-12-16 16:46:00,view,2025-12-16
2046,2025-11-22 02:03:00,view,2025-11-22
2046,2025-11-22 11:18:00,view,2025-11-22
2046,2025-11-22 05:22:00,view,2025-11-22
2046,2025-11-23 04:17:00,view,2025-11-23
2046,2025-11-23 20:33:00,view,2025-11-23
2046,2025-11-23 19:25:00,view,2025-11-23
2046,2025-11-23 04:56:00,view,2025-11-23
2046,2025-11-23 21:41:00,view,2025-11-23
2046,2025-11-23 01:21:00,add_to_cart,2025-11-23
2049,2025-12-26 20:21:00,view,2025-12-26
2049,2025-12-26 01:20:00,view,2025-12-26
2049,2025-12-26 01:43:00,view,2025-12-26
2049,2025-12-26 17:05:00,add_to_cart,2025-12-26
2050,2025-10-26 16:06:00,view,2025-10-26
2050,2025-10-26 19:42:00,view,2025-10-26
2050,2025-10-26 14:15:00,add_to_cart,2025-10-26
2050,2025-10-03 04:04:00,view,2025-10-03
2050,2025-10-03 12:30:00,view,2025-10-03
2050,2025-10-03 02:49:00,view,2025-10-03
2050,2025-10-03 19:19:00,view,2025-10-03
2050,2025-09-04 00:32:00,view,2025-09-04
2050,2025-09-04 13:58:00,view,2025-09-04
2050,2025-09-04 08:37:00,view,2025-09-04
2050,2025-09-04 00:31:00,add_to_cart,2025-09-04
2050,2025-09-27 00:07:00,view,2025-09-27
2050,2025-09-27 16:16:00,view,2025-09-27
2050,2025-09-27 06:31:00,view,2025-09-27
2050,2025-09-27 18:43:00,view,2025-09-27
2050,2025-09-27 02:43:00,add_to_cart,2025-09-27
2051,2025-03-09 08:25:00,view,2025-03-09
2051,2025-03-09 17:57:00,view,2025-03-09
2051,2025-03-09 14:04:00,view,2025-03-09
2051,2025-03-09 13:12:00,view,2025-03-09
2051,2025-03-09 02:48:00,view,2025-03-09
2051,2025-03-09 10:48:00,view,2025-03-09
2051,2025-03-09 05:02:00,view,2025-03-09
2052,2025-05-05 22:24:00,view,2025-05-05
2052,2025-05-05 10:10:00,view,2025-05-05
2052,2025-05-05 02:32:00,view,2025-05-05
2052,2025-05-05 09:12:00,view,2025-05-05
2052,2025-05-05 00:33:00,add_to_cart,2025-05-05
2052,2025-02-24 07:23:00,view,2025-02-24
2053,2025-11-20 00:52:00,view,2025-11-20
2053,2025-11-20 15:44:00,view,2025-11-20
