order_id,user_id,product_id,category,product_name,unit_price,quantity,line_total
2847,2505,1006,Beauty,Moisturizer,18.38,3,55.14
2848,2506,1016,Electronics,Headphones,67.74,1,67.74
2848,2506,1008,Beauty,Cleanser,17.5,1,17.5
2848,2506,1025,Sports,Gloves,21.04,1,21.04
2848,2506,1024,Sports,Backpack,20.4,1,20.4
2849,2507,1007,Beauty,Serum,23.47,1,23.47
2850,2509,1001,Apparel,Jeans,17.81,1,17.81
2850,2509,1000,Apparel,T-shirt,30.98,1,30.98
2850,2509,1018,Electronics,Keyboard,78.45,2,156.9
2850,2509,1014,Home,Decor,37.24,2,74.48
2851,2510,1025,Sports,Gloves,21.04,1,21.04
2851,2510,1021,Sports,Yoga Mat,18.28,1,18.28
2851,2510,1007,Beauty,Serum,15.65,2,31.3
2851,2510,1018,Electronics,Keyboard,78.45,1,78.45
2851,2510,1011,Home,Lamp,40.71,1,40.71
2852,2511,1016,Electronics,Headphones,67.74,1,67.74
2852,2511,1004,Apparel,Shoes,13.32,1,13.32
2853,2511,1015,Home,Storage,22.38,1,22.38
2853,2511,1020,Electronics,Speaker,56.12,1,56.12
2853,2511,1002,Apparel,Jacket,35.35,1,35.35
2853,2511,1025,Sports,Gloves,21.04,1,21.04
2854,2513,1018,Electronics,Keyboard,78.45,3,235.35
2854,2513,1017,Electronics,Smartwatch,39.86,1,39.86
2854,2513,1013,Home,Cookware,44.62,1,44.62
2854,2513,1016,Electronics,Headphones,67.74,1,67.74
2854,2513,1009,Beauty,Sunscreen,18.52,1,18.52
2855,2513,1012,Home,Bedding,32.74,1,32.74
2855,2513,1014,Home,Decor,37.24,2,74.48
2855,2513,1001,Apparel,Jeans,17.81,1,17.81
2856,2515,1012,Home,Bedding,32.74,1,32.74
2856,2515,1002,Apparel,Jacket,35.35,1,35.35
2856,2515,1012,Home,Bedding,32.74,2,65.48
2856,2515,1020,Electronics,Speaker,56.12,2,112.24
2857,2516,1005,Apparel,Sweater,15.24,1,15.24
2857,2516,1008,Beauty,Cleanser,26.24,1,26.24
2857,2516,1006,Beauty,Moisturizer,27.58,1,27.58
2858,2516,1004,Apparel,Shoes,8.88,1,8.88
2858,2516,1000,Apparel,T-shirt,30.98,1,30.98
2859,2516,1016,Electronics,Headphones,67.74,2,135.48
2859,2516,1014,Home,Decor,37.24,1,37.24
2860,2516,1015,Home,Storage,22.38,1,22.38
2860,2516,1020,Electronics,Speaker,56.12,1,56.12
2860,2516,1021,Sports,Yoga Mat,18.28,2,36.56
2860,2516,1001,Apparel,Jeans,17.81,1,17.81
2861,2516,1023,Sports,Bottle,22.7,1,22.7
2861,2516,1014,Home,Decor,37.24,1,37.24
2861,2516,1008,Beauty,Cleanser,26.24,2,52.48
2862,2517,1014,Home,Decor,37.24,1,37.24
2863,2518,1003,Apparel,Dress,37.22,1,37.22
2863,2518,1007,Beauty,Serum,15.65,1,15.65
2863,2518,1005,Apparel,Sweater,15.24,1,15.24
2864,2518,1008,Beauty,Cleanser,17.5,2,35.0
2864,2518,1006,Beauty,Moisturizer,22.07,1,22.07
2864,2518,1002,Apparel,Jacket,35.35,1,35.35
2865,2520,1010,Beauty,Makeup,23.02,1,23.02
2865,2520,1007,Beauty,Serum,15.65,1,15.65
2865,2520,1014,Home,Decor,37.24,1,37.24
2865,2520,1008,Beauty,Cleanser,17.5,1,17.5
2865,2520,1019,Electronics,Mouse,58.95,1,58.95
2865,2520,1021,Sports,Yoga Mat,18.28,2,36.56
2866,2520,1001,Apparel,Jeans,17.81,1,17.81
2866,2520,1012,Home,Bedding,32.74,1,32.74
2866,2520,1011,Home,Lamp,40.71,1,40.71
2867,2520,1013,Home,Cookware,45.48,1,45.48
2868,2520,1017,Electronics,Smartwatch,39.86,1,39.86
2868,2520,1001,Apparel,Jeans,17.81,1,17.81
2868,2520,1018,Electronics,Keyboard,78.45,1,78.45
2868,2520,1009,Beauty,Sunscreen,12.34,2,24.68
2868,2520,1015,Home,Storage,22.38,1,22.38
2868,2520,1002,Apparel,Jacket,35.35,1,35.35
2869,2521,1002,Apparel,Jacket,45.78,1,45.78
2869,2521,1021,Sports,Yoga Mat,18.28,1,18.28
2870,2521,1025,Sports,Gloves,21.04,1,21.04
2870,2521,1024,Sports,Backpack,20.4,1,20.4
2871,2522,1009,Beauty,Sunscreen,18.52,1,18.52
2871,2522,1004,Apparel,Shoes,13.32,1,13.32
2871,2522,1023,Sports,Bottle,22.7,2,45.4
2872,2522,1004,Apparel,Shoes,8.88,1,8.88
2872,2522,1004,Apparel,Shoes,8.88,1,8.88
2872,2522,1020,Electronics,Speaker,56.12,1,56.12
2873,2524,1000,Apparel,T-shirt,36.34,1,36.34
2874,2525,1013,Home,Cookware,44.62,1,44.62
2874,2525,1003,Apparel,Dress,37.22,1,37.22
2875,2525,1016,Electronics,Headphones,67.74,3,203.22
2876,2525,1004,Apparel,Shoes,9.61,1,9.61
2876,2525,1018,Electronics,Keyboard,78.45,1,78.45
2876,2525,1018,Electronics,Keyboard,78.45,1,78.45
2876,2525,1013,Home,Cookware,44.62,1,44.62
2877,2527,1012,Home,Bedding,32.74,1,32.74
2877,2527,1009,Beauty,Sunscreen,18.52,1,18.52
2878,2527,1022,Sports,Running Shoes,34.27,1,34.27
2878,2527,1011,Home,Lamp,40.71,2,81.42
2878,2527,1003,Apparel,Dress,37.22,1,37.22
2878,2527,1014,Home,Decor,37.24,2,74.48
2879,2527,1023,Sports,Bottle,22.7,1,22.7
2879,2527,1000,Apparel,T-shirt,30.98,1,30.98
2879,2527,1007,Beauty,Serum,15.65,1,15.65
2879,2527,1020,Electronics,Speaker,56.12,1,56.12
2879,2527,1024,Sports,Backpack,20.4,1,20.4
2879,2527,1020,Electronics,Speaker,56.12,1,56.12
2880,2528,1008,Beauty,Cleanser,17.5,1,17.5
2880,2528,1000,Apparel,T-shirt,30.98,2,61.96
2880,2528,1007,Beauty,Serum,16.84,1,16.84
2881,2529,1020,Electronics,Speaker,56.12,1,56.12
2881,2529,1004,Apparel,Shoes,8.88,2,17.76
2881,2529,1015,Home,Storage,22.38,2,44.76
2882,2530,1003,Apparel,Dress,37.22,1,37.22
2882,2530,1023,Sports,Bottle,22.7,1,22.7
2883,2530,1019,Electronics,Mouse,58.95,2,117.9
2883,2530,1014,Home,Decor,37.24,1,37.24
2884,2532,1025,Sports,Gloves,31.56,1,31.56
2884,2532,1005,Apparel,Sweater,15.24,1,15.24
2885,2533,1014,Home,Decor,37.24,1,37.24
2885,2533,1007,Beauty,Serum,15.65,1,15.65
2885,2533,1015,Home,Storage,22.38,1,22.38
2885,2533,1011,Home,Lamp,40.71,1,40.71
2885,2533,1023,Sports,Bottle,22.7,1,22.7
2886,2536,1007,Beauty,Serum,15.65,2,31.3
2886,2536,1003,Apparel,Dress,37.22,1,37.22
2886,2536,1005,Apparel,Sweater,15.24,1,15.24
2887,2536,1003,Apparel,Dress,37.22,1,37.22
2887,2536,1013,Home,Cookware,44.62,1,44.62
2887,2536,1008,Beauty,Cleanser,17.5,1,17.5
2888,2537,1021,Sports,Yoga Mat,18.28,1,18.28
2888,2537,1000,Apparel,T-shirt,30.98,1,30.98
2888,2537,1010,Beauty,Makeup,23.02,1,23.02
2888,2537,1017,Electronics,Smartwatch,39.86,1,39.86
2889,2537,1001,Apparel,Jeans,17.81,1,17.81
2889,2537,1004,Apparel,Shoes,8.88,1,8.88
2889,2537,1005,Apparel,Sweater,15.24,1,15.24
2889,2537,1007,Beauty,Serum,15.65,1,15.65
2889,2537,1002,Apparel,Jacket,35.35,1,35.35
2889,2537,1011,Home,Lamp,40.71,1,40.71
2890,2539,1010,Beauty,Makeup,23.02,2,46.04
2890,2539,1011,Home,Lamp,40.71,1,40.71
2891,2542,1021,Sports,Yoga Mat,18.28,2,36.56
2891,2542,1020,Electronics,Speaker,56.12,1,56.12
2892,2542,1020,Electronics,Speaker,56.12,1,56.12
2892,2542,1008,Beauty,Cleanser,17.5,2,35.0
2892,2542,1022,Sports,Running Shoes,34.27,1,34.27
2893,2542,1022,Sports,Running Shoes,51.41,1,51.41
2894,2542,1015,Home,Storage,22.38,1,22.38
2894,2542,1016,Electronics,Headphones,67.74,1,67.74
2894,2542,1003,Apparel,Dress,37.22,1,37.22
2894,2542,1016,Electronics,Headphones,67.74,1,67.74
2895,2543,1013,Home,Cookware,44.62,2,89.24
2895,2543,1009,Beauty,Sunscreen,18.52,1,18.52
2895,2543,1008,Beauty,Cleanser,26.24,1,26.24
2896,2545,1017,Electronics,Smartwatch,39.86,1,39.86
2896,2545,1002,Apparel,Jacket,35.35,2,70.7
2897,2546,1019,Electronics,Mouse,58.95,1,58.95
2897,2546,1003,Apparel,Dress,37.22,2,74.44
2898,2550,1015,Home,Storage,23.41,1,23.41
2899,2554,1007,Beauty,Serum,15.65,1,15.65
2899,2554,1023,Sports,Bottle,22.7,1,22.7
2899,2554,1002,Apparel,Jacket,35.35,1,35.35
2900,2554,1015,Home,Storage,22.38,1,22.38
2900,2554,1002,Apparel,Jacket,35.35,1,35.35
2901,2556,1009,Beauty,Sunscreen,12.34,1,12.34
2901,2556,1000,Apparel,T-shirt,30.98,1,30.98
2901,2556,1006,Beauty,Moisturizer,18.38,1,18.38
2901,2556,1006,Beauty,Moisturizer,18.38,2,36.76
2901,2556,1017,Electronics,Smartwatch,39.86,1,39.86
2902,2556,1016,Electronics,Headphones,67.74,1,67.74
2902,2556,1011,Home,Lamp,40.71,2,81.42
2903,2556,1004,Apparel,Shoes,8.88,1,8.88
2903,2556,1015,Home,Storage,22.38,1,22.38
2904,2556,1010,Beauty,Makeup,23.02,1,23.02
2904,2556,1000,Apparel,T-shirt,30.98,2,61.96
2904,2556,1017,Electronics,Smartwatch,39.86,1,39.86
2904,2556,1017,Electronics,Smartwatch,39.86,1,39.86
2904,2556,1006,Beauty,Moisturizer,20.45,1,20.45
2904,2556,1002,Apparel,Jacket,35.35,2,70.7
2905,2556,1025,Sports,Gloves,21.04,2,42.08
2905,2556,1000,Apparel,T-shirt,30.98,2,61.96
2905,2556,1005,Apparel,Sweater,15.24,2,30.48
2906,2557,1005,Apparel,Sweater,22.86,1,22.86
2907,2558,1002,Apparel,Jacket,35.35,1,35.35
2908,2558,1006,Beauty,Moisturizer,18.49,1,18.49
2908,2558,1001,Apparel,Jeans,17.81,1,17.81
2908,2558,1019,Electronics,Mouse,58.95,1,58.95
2909,2558,1006,Beauty,Moisturizer,18.38,1,18.38
2909,2558,1013,Home,Cookware,44.62,2,89.24
2910,2559,1005,Apparel,Sweater,15.24,3,45.72
2910,2559,1005,Apparel,Sweater,18.43,2,36.86
2911,2561,1013,Home,Cookware,44.62,2,89.24
2912,2561,1012,Home,Bedding,32.74,1,32.74
2912,2561,1008,Beauty,Cleanser,17.5,3,52.5
2912,2561,1018,Electronics,Keyboard,78.45,1,78.45
2912,2561,1022,Sports,Running Shoes,34.27,1,34.27
2912,2561,1001,Apparel,Jeans,17.81,2,35.62
2913,2562,1002,Apparel,Jacket,35.35,1,35.35
2913,2562,1018,Electronics,Keyboard,78.45,1,78.45
2913,2562,1001,Apparel,Jeans,17.81,1,17.81
2914,2563,1002,Apparel,Jacket,35.35,1,35.35
2914,2563,1001,Apparel,Jeans,17.81,1,17.81
2915,2563,1025,Sports,Gloves,21.04,1,21.04
2915,2563,1005,Apparel,Sweater,15.24,1,15.24
2915,2563,1019,Electronics,Mouse,58.95,2,117.9
2915,2563,1003,Apparel,Dress,37.22,1,37.22
2916,2563,1003,Apparel,Dress,44.55,1,44.55
2917,2564,1000,Apparel,T-shirt,30.98,1,30.98
2917,2564,1008,Beauty,Cleanser,20.42,1,20.42
2917,2564,1010,Beauty,Makeup,34.52,1,34.52
2918,2565,1024,Sports,Backpack,20.4,2,40.8
2918,2565,1015,Home,Storage,22.38,1,22.38
2918,2565,1000,Apparel,T-shirt,30.98,1,30.98
2919,2568,1002,Apparel,Jacket,35.35,1,35.35
2919,2568,1007,Beauty,Serum,15.65,3,46.95
2919,2568,1012,Home,Bedding,32.74,1,32.74
2919,2568,1013,Home,Cookware,44.62,1,44.62
2920,2571,1021,Sports,Yoga Mat,27.42,1,27.42
2921,2571,1013,Home,Cookware,44.62,1,44.62
2921,2571,1004,Apparel,Shoes,13.32,1,13.32
2921,2571,1009,Beauty,Sunscreen,13.2,1,13.2
2921,2571,1019,Electronics,Mouse,58.95,1,58.95
2922,2573,1010,Beauty,Makeup,23.02,2,46.04
2923,2573,1004,Apparel,Shoes,8.88,1,8.88
2923,2573,1018,Electronics,Keyboard,78.45,1,78.45
2923,2573,1021,Sports,Yoga Mat,18.28,1,18.28
2923,2573,1000,Apparel,T-shirt,30.98,1,30.98
2923,2573,1001,Apparel,Jeans,17.81,1,17.81
2923,2573,1004,Apparel,Shoes,8.88,1,8.88
2924,2573,1008,Beauty,Cleanser,26.24,1,26.24
2924,2573,1002,Apparel,Jacket,35.35,1,35.35
2925,2573,1003,Apparel,Dress,37.22,1,37.22
2925,2573,1019,Electronics,Mouse,58.95,1,58.95
2926,2574,1003,Apparel,Dress,37.22,1,37.22
2926,2574,1017,Electronics,Smartwatch,39.86,1,39.86
2926,2574,1000,Apparel,T-shirt,30.98,1,30.98
2927,2574,1005,Apparel,Sweater,15.24,1,15.24
2927,2574,1006,Beauty,Moisturizer,18.38,1,18.38
2927,2574,1010,Beauty,Makeup,23.02,1,23.02
2927,2574,1017,Electronics,Smartwatch,39.86,1,39.86
2928,2576,1007,Beauty,Serum,15.65,2,31.3
2928,2576,1005,Apparel,Sweater,15.24,1,15.24
2928,2576,1008,Beauty,Cleanser,17.5,3,52.5
2928,2576,1002,Apparel,Jacket,35.35,1,35.35
2929,2576,1014,Home,Decor,37.24,1,37.24
2929,2576,1024,Sports,Backpack,20.4,1,20.4
2929,2576,1005,Apparel,Sweater,15.24,1,15.24
2930,2577,1024,Sports,Backpack,20.4,1,20.4
2930,2577,1023,Sports,Bottle,22.7,1,22.7
2930,2577,1013,Home,Cookware,44.62,2,89.24
2931,2577,1013,Home,Cookware,44.62,1,44.62
2931,2577,1025,Sports,Gloves,21.95,1,21.95
2932,2578,1017,Electronics,Smartwatch,49.34,1,49.34
2933,2585,1001,Apparel,Jeans,17.81,1,17.81
2933,2585,1025,Sports,Gloves,21.04,2,42.08
2933,2585,1010,Beauty,Makeup,23.02,1,23.02
2933,2585,1004,Apparel,Shoes,13.32,1,13.32
2933,2585,1005,Apparel,Sweater,15.24,1,15.24
2934,2586,1015,Home,Storage,22.38,1,22.38
2934,2586,1021,Sports,Yoga Mat,24.5,1,24.5
2935,2586,1000,Apparel,T-shirt,30.98,1,30.98
2935,2586,1009,Beauty,Sunscreen,12.34,1,12.34
2935,2586,1024,Sports,Backpack,20.4,1,20.4
2936,2586,1004,Apparel,Shoes,13.32,1,13.32
2936,2586,1017,Electronics,Smartwatch,39.86,1,39.86
2937,2592,1004,Apparel,Shoes,13.32,1,13.32
2938,2592,1022,Sports,Running Shoes,34.27,1,34.27
2939,2593,1004,Apparel,Shoes,9.82,1,9.82
2939,2593,1008,Beauty,Cleanser,17.5,1,17.5
2939,2593,1011,Home,Lamp,40.71,2,81.42
2940,2593,1003,Apparel,Dress,37.22,1,37.22
2940,2593,1000,Apparel,T-shirt,30.98,1,30.98
2940,2593,1010,Beauty,Makeup,23.02,1,23.02
2941,2593,1022,Sports,Running Shoes,34.27,1,34.27
2941,2593,1002,Apparel,Jacket,35.35,1,35.35
2942,2593,1001,Apparel,Jeans,20.54,1,20.54
2942,2593,1002,Apparel,Jacket,35.35,2,70.7
2942,2593,1018,Electronics,Keyboard,78.45,1,78.45
2942,2593,1017,Electronics,Smartwatch,39.86,3,119.58
2943,2593,1003,Apparel,Dress,37.22,1,37.22
2943,2593,1019,Electronics,Mouse,58.95,1,58.95
2943,2593,1008,Beauty,Cleanser,18.04,1,18.04
2944,2594,1015,Home,Storage,23.63,1,23.63
2944,2594,1011,Home,Lamp,40.71,1,40.71
2944,2594,1022,Sports,Running Shoes,34.27,3,102.81
2945,2595,1013,Home,Cookware,44.62,1,44.62
2945,2595,1007,Beauty,Serum,15.65,1,15.65
2945,2595,1000,Apparel,T-shirt,30.98,3,92.94
2946,2596,1025,Sports,Gloves,21.04,1,21.04
2946,2596,1005,Apparel,Sweater,15.24,1,15.24
2947,2598,1007,Beauty,Serum,15.65,3,46.95
2947,2598,1005,Apparel,Sweater,15.24,2,30.48
2947,2598,1000,Apparel,T-shirt,30.98,2,61.96
2947,2598,1000,Apparel,T-shirt,30.98,1,30.98
2948,2598,1000,Apparel,T-shirt,30.98,1,30.98
2948,2598,1011,Home,Lamp,40.71,1,40.71
2948,2598,1005,Apparel,Sweater,15.24,1,15.24
2948,2598,1018,Electronics,Keyboard,78.45,2,156.9
2948,2598,1012,Home,Bedding,32.74,1,32.74
2949,2600,1002,Apparel,Jacket,35.35,1,35.35
2949,2600,1009,Beauty,Sunscreen,15.41,1,15.41
2949,2600,1004,Apparel,Shoes,9.17,1,9.17
2950,2602,1019,Electronics,Mouse,58.95,1,58.95
2950,2602,1016,Electronics,Headphones,67.74,1,67.74
2951,2603,1006,Beauty,Moisturizer,18.38,3,55.14
2951,2603,1002,Apparel,Jacket,35.35,1,35.35
2951,2603,1008,Beauty,Cleanser,17.5,1,17.5
2951,2603,1016,Electronics,Headphones,67.74,1,67.74
2951,2603,1001,Apparel,Jeans,17.81,1,17.81
2952,2604,1007,Beauty,Serum,23.47,1,23.47
2952,2604,1012,Home,Bedding,32.74,1,32.74
2953,2604,1014,Home,Decor,37.24,1,37.24
2953,2604,1002,Apparel,Jacket,35.35,1,35.35
2953,2604,1013,Home,Cookware,44.62,1,44.62
2954,2604,1002,Apparel,Jacket,35.35,1,35.35
2954,2604,1004,Apparel,Shoes,13.32,1,13.32
2954,2604,1005,Apparel,Sweater,15.24,1,15.24
2955,2604,1014,Home,Decor,37.24,1,37.24
2955,2604,1009,Beauty,Sunscreen,12.34,1,12.34
2955,2604,1010,Beauty,Makeup,23.02,1,23.02
2955,2604,1011,Home,Lamp,40.71,1,40.71
2955,2604,1024,Sports,Backpack,20.4,1,20.4
2955,2604,1021,Sports,Yoga Mat,18.28,1,18.28
2956,2604,1013,Home,Cookware,55.63,1,55.63
2957,2604,1012,Home,Bedding,32.74,1,32.74
2958,2606,1013,Home,Cookware,44.62,2,89.24
2958,2606,1014,Home,Decor,37.24,1,37.24
2958,2606,1003,Apparel,Dress,37.22,1,37.22
2959,2608,1003,Apparel,Dress,37.22,1,37.22
2959,2608,1001,Apparel,Jeans,17.81,2,35.62
2959,2608,1018,Electronics,Keyboard,78.45,3,235.35
2960,2609,1013,Home,Cookware,44.62,1,44.62
2960,2609,1016,Electronics,Headphones,67.74,1,67.74
2960,2609,1020,Electronics,Speaker,56.12,1,56.12
2961,2609,1004,Apparel,Shoes,13.32,1,13.32
2962,2609,1018,Electronics,Keyboard,78.45,1,78.45
2962,2609,1002,Apparel,Jacket,35.35,1,35.35
2963,2609,1010,Beauty,Makeup,23.02,3,69.06
2963,2609,1006,Beauty,Moisturizer,18.38,2,36.76
2964,2610,1019,Electronics,Mouse,58.95,1,58.95
2964,2610,1005,Apparel,Sweater,16.51,1,16.51
2964,2610,1015,Home,Storage,22.38,1,22.38
2964,2610,1007,Beauty,Serum,15.65,1,15.65
2964,2610,1003,Apparel,Dress,37.22,2,74.44
2965,2613,1006,Beauty,Moisturizer,18.38,1,18.38
2965,2613,1007,Beauty,Serum,15.65,1,15.65
2965,2613,1005,Apparel,Sweater,15.24,1,15.24
2966,2613,1020,Electronics,Speaker,56.12,1,56.12
2967,2614,1010,Beauty,Makeup,23.02,1,23.02
2967,2614,1012,Home,Bedding,32.74,1,32.74
2967,2614,1023,Sports,Bottle,22.7,1,22.7
2967,2614,1002,Apparel,Jacket,35.35,1,35.35
2967,2614,1012,Home,Bedding,32.74,1,32.74
2968,2614,1024,Sports,Backpack,20.4,1,20.4
2968,2614,1017,Electronics,Smartwatch,39.86,1,39.86
2968,2614,1016,Electronics,Headphones,67.74,1,67.74
2969,2615,1021,Sports,Yoga Mat,18.28,1,18.28
2969,2615,1007,Beauty,Serum,15.65,1,15.65
2969,2615,1022,Sports,Running Shoes,34.27,1,34.27
2969,2615,1010,Beauty,Makeup,23.02,2,46.04
2970,2615,1014,Home,Decor,37.24,1,37.24
2970,2615,1018,Electronics,Keyboard,78.45,1,78.45
2971,2615,1005,Apparel,Sweater,22.86,1,22.86
2972,2615,1013,Home,Cookware,44.62,1,44.62
2972,2615,1024,Sports,Backpack,20.4,1,20.4
2972,2615,1014,Home,Decor,37.24,1,37.24
2972,2615,1003,Apparel,Dress,37.22,1,37.22
2972,2615,1012,Home,Bedding,32.74,2,65.48
2973,2616,1012,Home,Bedding,32.74,2,65.48
2973,2616,1002,Apparel,Jacket,35.35,3,106.05
2974,2617,1007,Beauty,Serum,23.47,1,23.47
2974,2617,1005,Apparel,Sweater,15.24,1,15.24
2975,2617,1022,Sports,Running Shoes,34.27,1,34.27
2975,2617,1001,Apparel,Jeans,17.81,1,17.81
2976,2617,1012,Home,Bedding,32.74,1,32.74
2976,2617,1025,Sports,Gloves,21.04,2,42.08
2976,2617,1022,Sports,Running Shoes,34.27,2,68.54
2977,2617,1007,Beauty,Serum,15.65,1,15.65
2977,2617,1004,Apparel,Shoes,8.88,2,17.76
2977,2617,1011,Home,Lamp,40.71,1,40.71
2978,2618,1009,Beauty,Sunscreen,12.34,1,12.34
2978,2618,1008,Beauty,Cleanser,18.47,1,18.47
2978,2618,1003,Apparel,Dress,37.22,1,37.22
2978,2618,1024,Sports,Backpack,20.4,1,20.4
2979,2619,1003,Apparel,Dress,37.22,1,37.22
2979,2619,1018,Electronics,Keyboard,78.45,1,78.45
2979,2619,1018,Electronics,Keyboard,78.45,1,78.45
2979,2619,1005,Apparel,Sweater,15.24,1,15.24
2979,2619,1022,Sports,Running Shoes,34.27,1,34.27
2980,2619,1017,Electronics,Smartwatch,48.59,1,48.59
2981,2619,1002,Apparel,Jacket,53.03,1,53.03
2982,2620,1013,Home,Cookware,44.62,1,44.62
2982,2620,1013,Home,Cookware,44.62,2,89.24
2982,2620,1014,Home,Decor,37.24,1,37.24
2983,2621,1019,Electronics,Mouse,58.95,1,58.95
2983,2621,1019,Electronics,Mouse,58.95,1,58.95
2983,2621,1021,Sports,Yoga Mat,19.78,1,19.78
2984,2623,1016,Electronics,Headphones,67.74,1,67.74
2984,2623,1003,Apparel,Dress,37.22,2,74.44
2985,2623,1025,Sports,Gloves,21.04,1,21.04
2985,2623,1003,Apparel,Dress,37.22,2,74.44
2986,2624,1017,Electronics,Smartwatch,39.86,1,39.86
2986,2624,1005,Apparel,Sweater,15.24,1,15.24
2986,2624,1012,Home,Bedding,32.74,2,65.48
2986,2624,1022,Sports,Running Shoes,34.27,1,34.27
2987,2625,1009,Beauty,Sunscreen,18.52,1,18.52
2987,2625,1005,Apparel,Sweater,22.86,1,22.86
2988,2625,1007,Beauty,Serum,15.65,1,15.65
2988,2625,1001,Apparel,Jeans,17.81,1,17.81
2988,2625,1002,Apparel,Jacket,35.35,2,70.7
2988,2625,1020,Electronics,Speaker,56.12,1,56.12
2988,2625,1015,Home,Storage,22.38,1,22.38
2989,2627,1004,Apparel,Shoes,13.32,1,13.32
2989,2627,1003,Apparel,Dress,37.22,1,37.22
2989,2627,1016,Electronics,Headphones,67.74,1,67.74
2990,2627,1014,Home,Decor,37.24,1,37.24
2990,2627,1007,Beauty,Serum,15.65,2,31.3
2991,2627,1004,Apparel,Shoes,8.88,1,8.88
2991,2627,1018,Electronics,Keyboard,78.45,2,156.9
2991,2627,1019,Electronics,Mouse,58.95,1,58.95
2992,2630,1007,Beauty,Serum,23.47,1,23.47
2992,2630,1006,Beauty,Moisturizer,18.38,2,36.76
2992,2630,1012,Home,Bedding,33.19,1,33.19
2992,2630,1024,Sports,Backpack,20.4,2,40.8
2993,2631,1005,Apparel,Sweater,15.24,1,15.24
2993,2631,1021,Sports,Yoga Mat,24.67,1,24.67
2993,2631,1019,Electronics,Mouse,58.95,1,58.95
2993,2631,1024,Sports,Backpack,24.15,1,24.15
2994,2631,1014,Home,Decor,37.24,1,37.24
2994,2631,1013,Home,Cookware,44.62,1,44.62
2995,2633,1009,Beauty,Sunscreen,18.52,3,55.56
2996,2634,1023,Sports,Bottle,22.7,1,22.7
2996,2634,1007,Beauty,Serum,23.47,1,23.47
2997,2635,1021,Sports,Yoga Mat,18.28,1,18.28
2997,2635,1004,Apparel,Shoes,8.88,2,17.76
2997,2635,1021,Sports,Yoga Mat,27.42,1,27.42
2998,2636,1008,Beauty,Cleanser,17.5,1,17.5
2998,2636,1000,Apparel,T-shirt,30.98,1,30.98
2998,2636,1005,Apparel,Sweater,15.24,1,15.24
2999,2637,1012,Home,Bedding,32.74,1,32.74
2999,2637,1003,Apparel,Dress,37.22,1,37.22
2999,2637,1016,Electronics,Headphones,67.74,1,67.74
2999,2637,1015,Home,Storage,22.38,1,22.38
2999,2637,1016,Electronics,Headphones,67.74,2,135.48
3000,2638,1018,Electronics,Keyboard,78.45,1,78.45
3000,2638,1020,Electronics,Speaker,56.12,1,56.12
3000,2638,1020,Electronics,Speaker,56.12,1,56.12
3000,2638,1003,Apparel,Dress,37.22,2,74.44
3000,2638,1004,Apparel,Shoes,8.88,1,8.88
3001,2638,1003,Apparel,Dress,37.22,2,74.44
3001,2638,1004,Apparel,Shoes,13.32,1,13.32
3002,2639,1003,Apparel,Dress,37.22,1,37.22
3002,2639,1009,Beauty,Sunscreen,12.34,1,12.34
3003,2640,1021,Sports,Yoga Mat,18.28,1,18.28
3003,2640,1014,Home,Decor,37.24,2,74.48
3003,2640,1025,Sports,Gloves,21.04,3,63.12
3004,2644,1023,Sports,Bottle,22.7,3,68.1
3004,2644,1010,Beauty,Makeup,34.52,1,34.52
3005,2644,1020,Electronics,Speaker,56.12,2,112.24
3005,2644,1022,Sports,Running Shoes,34.27,1,34.27
3005,2644,1024,Sports,Backpack,20.4,1,20.4
3006,2645,1020,Electronics,Speaker,56.12,1,56.12
3007,2646,1024,Sports,Backpack,20.4,1,20.4
3007,2646,1013,Home,Cookware,44.62,1,44.62
3008,2647,1010,Beauty,Makeup,23.02,1,23.02
3008,2647,1003,Apparel,Dress,37.22,1,37.22
3008,2647,1000,Apparel,T-shirt,30.98,1,30.98
3008,2647,1008,Beauty,Cleanser,26.24,1,26.24
3009,2647,1003,Apparel,Dress,37.22,3,111.66
3009,2647,1005,Apparel,Sweater,15.29,1,15.29
3009,2647,1006,Beauty,Moisturizer,18.38,1,18.38
3010,2648,1008,Beauty,Cleanser,17.5,2,35.0
3010,2648,1014,Home,Decor,37.24,1,37.24
3011,2648,1016,Electronics,Headphones,67.74,1,67.74
3011,2648,1015,Home,Storage,22.38,1,22.38
3011,2648,1025,Sports,Gloves,21.04,1,21.04
3011,2648,1025,Sports,Gloves,21.04,1,21.04
3011,2648,1020,Electronics,Speaker,56.12,1,56.12
3012,2649,1016,Electronics,Headphones,67.74,1,67.74
3012,2649,1016,Electronics,Headphones,67.74,1,67.74
3012,2649,1016,Electronics,Headphones,67.74,2,135.48
3012,2649,1000,Apparel,T-shirt,30.98,1,30.98
3012,2649,1014,Home,Decor,37.24,1,37.24
3012,2649,1018,Electronics,Keyboard,78.45,1,78.45
3013,2653,1012,Home,Bedding,49.1,1,49.1
3014,2654,1009,Beauty,Sunscreen,12.34,1,12.34
3014,2654,1023,Sports,Bottle,22.7,1,22.7
3014,2654,1024,Sports,Backpack,20.4,2,40.8
3014,2654,1019,Electronics,Mouse,58.95,1,58.95
3015,2657,1024,Sports,Backpack,20.4,1,20.4
3015,2657,1018,Electronics,Keyboard,78.45,1,78.45
